id,name,size.bytecode,size.static
1600,vdbePmaReaderSeek,1036,1808
1601,vdbePmaReadVarint,756,1376
1602,vdbePmaReaderNext,613,1520
1603,vdbeSorterMapFile,336,1056
1604,vdbePmaReadBlob,1927,1992
1605,vdbeIncrSwap,292,1016
1606,sqlite3OsFetch,78,592
1607,vdbeIncrPopulate,845,1720
1608,vdbePmaReaderIncrMergeInit,544,1400
1609,findCollSeqEntry,681,1664
1610,findElementWithHash,532,1368
1611,removeElementGivenHash,577,1176
1612,rehash,706,1696
1613,strHash,209,632
1614,insertElement,598,816
1615,sqlite3BtreeSchemaLocked,132,1008
1616,sqlite3DbStrNDup,326,1128
1617,sqlite3VdbeSetSql,280,1048
1618,schemaIsValid,819,1616
1619,sqlite3ErrorClear,172,928
1620,sqlite3DbIsNamed,252,1096
1621,decodeIntArray,1765,1912
1622,sqlite3Atoi,112,936
1623,sqlite3DeleteIndexSamples,40,536
1624,checkRef,335,1160
1625,checkProgress,430,1176
1626,btreeHeapInsert,505,704
1627,btreeHeapPull,795,864
1628,rowSetNDeepTree,518,1216
1629,sqlite3PagerSetSpillsize,103,928
1630,sqlite3PcacheSetSpillsize,356,1032
1631,sqlite3VdbeAddOp3,468,1272
1632,growOp3,204,1120
1633,pragmaLocate,471,1184
1634,addModuleArgument,560,1344
1635,pragmaVtabConnect,1373,2304
1636,pragmaVtabBestIndex,1023,1104
1637,pragmaVtabDisconnect,95,904
1638,pragmaVtabOpen,268,1024
1639,pragmaVtabClose,110,984
1640,pragmaVtabCursorClear,321,1096
1641,pragmaVtabFilter,1356,2320
1642,pragmaVtabNext,256,1136
1643,pragmaVtabEof,93,560
1644,pragmaVtabColumn,344,1096
1645,pragmaVtabRowid,92,576
1646,sqlite3FkDelete,661,1464
1647,sqlite3VtabClear,429,1240
1648,sqlite3DeleteColumnNames,531,1336
1649,sqlite3UpsertDelete,136,896
1650,upsertDelete,325,1376
1651,sqlite3ExprCollSeq,1798,2400
1652,sqlite3GetCollSeq,670,1496
1653,sqlite3CheckCollSeq,353,1048
1654,callCollNeeded,618,1592
1655,synthCollSeq,451,1192
1656,sqlite3AffinityType,1978,1544
1657,valueNew,86,912
1658,sqlite3HexToBlob,557,1336
1659,getToken,489,1144
1660,yy_find_shift_action,850,808
1661,yyGrowStack,732,1384
1662,yyStackOverflow,208,1120
1663,yy_reduce,47469,42664
1664,yy_shift,455,1184
1665,yy_accept,75,552
1666,yy_syntax_error,247,1008
1667,yy_destructor,723,4608
1668,sqlite3ParserFallback,88,552
1669,parserStackRealloc,148,1024
1670,yy_pop_parser_stack,163,928
1671,sqlite3FinishCoding,2803,3512
1672,sqlite3BeginTransaction,647,1720
1673,sqlite3EndTransaction,288,1128
1674,sqlite3Savepoint,399,1320
1675,sqlite3StartTable,3728,4504
1676,disableLookaside,139,584
1677,sqlite3EndTable,7278,7240
1678,sqlite3AddColumn,3567,3280
1679,sqlite3AddDefaultValue,983,1832
1680,sqlite3PExpr,511,1408
1681,tokenExpr,809,1560
1682,sqlite3ExprIdToTrueFalse,221,1016
1683,sqlite3AddNotNull,611,768
1684,sqlite3AddPrimaryKey,1948,2536
1685,sqlite3CreateIndex,15020,12184
1686,sqlite3AddCheckConstraint,804,1544
1687,sqlite3CreateForeignKey,3999,3704
1688,sqlite3DeferForeignKey,223,616
1689,sqlite3AddCollateType,741,1488
1690,sqlite3AddGenerated,1452,1952
1691,sqlite3DropTable,1992,2896
1692,sqlite3CreateView,1612,2400
1693,sqlite3Select,26465,24136
1694,attachWithToSelect,209,1016
1695,parserDoubleLinkSelect,748,1368
1696,sqlite3SrcListAppendFromTerm,1498,1784
1697,sqlite3SelectNew,1029,1888
1698,sqlite3MultiValuesEnd,287,1096
1699,sqlite3MultiValues,2044,2952
1700,sqlite3ExprListAppend,447,1096
1701,sqlite3ExprListSetName,420,1256
1702,sqlite3ExprListSetSpan,370,1072
1703,sqlite3Expr,163,1048
1704,sqlite3ExprSetErrorOffset,146,568
1705,sqlite3SrcListShiftJoinType,853,776
1706,sqlite3SrcListIndexedBy,474,1064
1707,sqlite3SrcListFuncArgs,269,968
1708,sqlite3SrcListAppend,1003,1688
1709,sqlite3RenameTokenMap,349,1112
1710,sqlite3NameFromToken,221,1064
1711,sqlite3JoinType,1329,1600
1712,sqlite3ExprListSetSortOrder,419,664
1713,sqlite3DeleteFrom,8134,8888
1714,sqlite3AddReturning,958,1736
1715,sqlite3ExprListCheckLength,241,968
1716,sqlite3SrcListAppendList,474,1296
1717,sqlite3Update,21493,19176
1718,sqlite3ExprListAppendVector,1376,1856
1719,sqlite3Insert,17231,15480
1720,sqlite3UpsertNew,489,1528
1721,sqlite3IdListAppend,785,1464
1722,sqlite3RenameTokenRemap,218,616
1723,sqlite3ExprAlloc,1042,1608
1724,sqlite3ExprAssignVarNumber,1578,1976
1725,sqlite3ExprAddCollateToken,312,1048
1726,sqlite3ExprAttachSubtrees,586,1240
1727,sqlite3ExprFunction,677,1472
1728,sqlite3ExprAddFunctionOrderBy,673,1448
1729,sqlite3WindowAttach,358,1032
1730,sqlite3ExprAnd,537,1256
1731,binaryToUnaryIfNull,382,1048
1732,sqlite3ExprUnmapAndDelete,231,1048
1733,sqlite3ExprIsConstant,101,920
1734,sqlite3PExprAddSelect,235,984
1735,sqlite3ExprListToValues,913,1664
1736,sqlite3ExprSetHeightAndFlags,141,1032
1737,parserAddExprIdListTerm,341,1312
1738,sqlite3DropIndex,1408,2744
1739,sqlite3Vacuum,643,1584
1740,sqlite3Pragma,49030,47440
1741,sqlite3FinishTrigger,2243,3272
1742,sqlite3BeginTrigger,4304,4768
1743,sqlite3TriggerUpdateStep,651,1752
1744,sqlite3TriggerInsertStep,619,1568
1745,sqlite3TriggerDeleteStep,423,1280
1746,sqlite3TriggerSelectStep,330,1224
1747,sqlite3DropTrigger,894,1736
1748,sqlite3Attach,147,952
1749,sqlite3Detach,124,920
1750,sqlite3Reindex,1318,2296
1751,sqlite3Analyze,1172,2072
1752,sqlite3AlterRenameTable,2817,3680
1753,sqlite3AlterFinishAddColumn,3135,3536
1754,sqlite3AlterDropColumn,4619,5104
1755,sqlite3AlterBeginAddColumn,1661,2424
1756,sqlite3AlterRenameColumn,1989,2888
1757,sqlite3VtabFinishParse,1313,2512
1758,sqlite3VtabBeginParse,672,1696
1759,sqlite3VtabArgInit,113,936
1760,sqlite3VtabArgExtend,249,632
1761,sqlite3WithPush,379,1096
1762,sqlite3CteNew,383,1360
1763,sqlite3WithAdd,989,1664
1764,sqlite3WindowChain,812,1600
1765,sqlite3WindowAssemble,379,1240
1766,sqlite3WindowAlloc,869,1728
1767,sqlite3DequoteNumber,1583,1568
1768,yy_find_reduce_action,214,592
1769,sqlite3GetVdbe,277,984
1770,sqlite3VdbeAddOp0,104,928
1771,sqlite3VdbeAddOp1,118,944
1772,sqlite3VdbeJumpHere,107,912
1773,sqlite3VdbeAddOp4,213,1144
1774,codeTableLocks,342,1192
1775,sqlite3AutoincrementBegin,822,1680
1776,sqlite3ExprCode,474,1232
1777,sqlite3VdbeGoto,109,928
1778,sqlite3AuthCheck,551,1344
1779,sqlite3TwoPartName,506,1240
1780,sqlite3CheckObjectName,763,1752
1781,sqlite3CodeVerifySchema,176,920
1782,sqlite3ForceNotReadOnly,232,1120
1783,sqlite3BeginWriteOperation,290,1032
1784,sqlite3OpenSchemaTable,238,1152
1785,sqlite3ShadowTableName,420,1208
1786,convertToWithoutRowidTable,4640,4056
1787,sqlite3ResolveSelfReference,674,1456
1788,sqlite3ColumnExpr,401,624
1789,sqlite3ColumnSetExpr,605,1192
1790,estimateTableWidth,428,1112
1791,estimateIndexWidth,490,1192
1792,sqlite3MayAbort,149,568
1793,sqlite3VdbeCurrentAddr,49,544
1794,sqlite3ResultSetOfSelect,792,1600
1795,sqlite3SelectDestInit,161,648
1796,sqlite3VdbeEndCoroutine,149,976
1797,sqlite3TableAffinity,737,1648
1798,createTableStmt,1550,2448
1799,sqlite3NestedParse,683,1544
1800,sqlite3ChangeCookie,213,984
1801,sqlite3VdbeAddParseSchemaOp,322,1272
1802,sqlite3DequoteToken,430,664
1803,sqlite3Dequote,715,728
1804,sqlite3StrIHash,319,640
1805,sqlite3ExprIsConstantOrFunction,124,928
1806,sqlite3DbSpanDup,373,1040
1807,sqlite3ExprDup,183,952
1808,sqlite3RenameExprUnmap,280,1072
1809,sqlite3ExprCheckHeight,216,1008
1810,sqlite3DequoteExpr,202,936
1811,sqlite3IsTrueOrFalse,185,1056
1812,makeColumnPartOfPrimaryKey,190,936
1813,sqlite3ExprSkipCollate,194,576
1814,sqlite3StringToId,280,568
1815,sqlite3HasExplicitNulls,545,1104
1816,sqlite3SrcListLookup,474,1224
1817,sqlite3FixInit,460,856
1818,sqlite3FixSrcList,233,1104
1819,sqlite3LocateTableItem,311,1160
1820,sqlite3TokenInit,119,952
1821,sqlite3AllocateIndexObject,854,1296
1822,sqlite3LocateCollSeq,431,1192
1823,isDupColumn,490,1256
1824,recomputeColumnsNotIndexed,512,736
1825,sqlite3TableColumnToIndex,331,688
1826,sqlite3RefillIndex,2223,4064
1827,sqlite3ColumnSetColl,567,1368
1828,sqlite3CodeVerifyNamedSchema,419,1208
1829,sqlite3ViewGetColumnNames,255,976
1830,tableMayNotBeDropped,409,1296
1831,sqlite3ClearStatTables,475,1400
1832,sqlite3FkDropTable,927,2056
1833,sqlite3CodeDropTable,941,2120
1834,sqlite3FixSelect,106,920
1835,sqlite3SelectDup,1339,2544
1836,sqlite3ExprListDup,1290,1904
1837,sqlite3RenameExprlistUnmap,497,1200
1838,sqlite3ExprListDeleteGeneric,136,896
1839,sqlite3ParserAddCleanup,381,1344
1840,sqlite3SelectPrep,319,1184
1841,sameSrcAlias,587,1280
1842,sqlite3GenerateColumnNames,2019,2216
1843,sqlite3WindowRewrite,4503,4888
1844,sqlite3ExprImpliesNonNullRow,577,1312
1845,unsetJoinExpr,889,1376
1846,flattenSubquery,9196,6424
1847,multiSelect,7100,8304
1848,sqlite3VdbeExplainPop,92,928
1849,propagateConstants,693,1584
1850,countOfViewOptimization,2497,2384
1851,sqlite3SelectExprHeight,112,936
1852,pushDownWhereTerms,2393,2872
1853,disableUnusedSubqueryResultColumns,1877,1248
1854,fromClauseTermCanBeCoroutine,1067,1384
1855,sqlite3VdbeExplain,417,1256
1856,sqlite3ClearTempRegCache,69,560
1857,isSelfJoinView,794,1360
1858,sqlite3ExprListCompare,827,1264
1859,sqlite3KeyInfoFromExprList,570,1400
1860,sqlite3VdbeMakeLabel,67,552
1861,computeLimitRegisters,1015,2048
1862,sqlite3VdbeChangeOpcode,114,960
1863,sqlite3WindowCodeInit,2565,2848
1864,sqlite3WhereBegin,12155,9888
1865,sqlite3WhereOutputRowCount,66,544
1866,sqlite3WhereIsDistinct,61,544
1867,sqlite3WhereIsOrdered,158,552
1868,sqlite3WhereOrderByLimitOptLabel,309,640
1869,sqlite3VdbeChangeToNoop,351,1072
1870,sqlite3WindowCodeStep,10168,10376
1871,sqlite3VdbeResolveLabel,284,992
1872,selectInnerLoop,7166,7384
1873,sqlite3WhereContinueLabel,48,544
1874,sqlite3WhereBreakLabel,49,544
1875,sqlite3WhereEnd,7780,7664
1876,agginfoFree,167,1104
1877,sqlite3ExprAnalyzeAggList,289,1096
1878,havingToWhere,223,968
1879,sqlite3ExprAnalyzeAggregates,181,1168
1880,minMaxQuery,640,1480
1881,analyzeAggFuncArgs,479,1320
1882,optimizeAggregateUseOfIndexedExpr,498,1184
1883,assignAggregateRegisters,142,600
1884,sqlite3GetTempRange,396,1040
1885,sqlite3ExprCodeExprList,1576,2016
1886,sqlite3GetTempReg,207,600
1887,sqlite3ReleaseTempReg,207,584
1888,sqlite3ReleaseTempRange,242,960
1889,aggregateConvertIndexedExprRefToColumn,315,1112
1890,sqlite3WhereIsSorted,82,552
1891,sqlite3KeyInfoRef,119,552
1892,sqlite3ExprCodeMove,138,952
1893,updateAccumulator,4313,4864
1894,finalizeAggFunctions,1917,2928
1895,sqlite3ExprIfFalse,2579,3856
1896,resetAccumulator,1712,2272
1897,fixDistinctOpenEph,501,1344
1898,isSimpleCount,753,816
1899,sqlite3TableLock,273,1152
1900,sqlite3KeyInfoOfIndex,926,1584
1901,explainSimpleCount,491,1072
1902,sqlite3WhereMinMaxOptEarlyOut,444,1088
1903,explainTempTable,115,920
1904,generateSortTail,4212,5656
1905,sqlite3SelectOpName,160,776
1906,sqlite3ClearOnOrUsing,288,944
1907,exprListIsConstant,306,1096
1908,exprListIsNoAffinity,375,1168
1909,sqlite3SelectWrongNumTermsError,207,1048
1910,sqlite3ExprListAppendNew,332,1136
1911,sqlite3ExprListAppendGrow,483,1248
1912,sqlite3SrcListEnlarge,1487,1712
1913,sqlite3TriggersExist,355,1200
1914,sqlite3FkRequired,966,1696
1915,sqlite3IsReadOnly,451,1176
1916,sqlite3AuthContextPush,118,608
1917,sqlite3VdbeCountChanges,67,544
1918,sqlite3MaterializeView,584,1792
1919,sqlite3ResolveExprNames,709,1384
1920,sqlite3VdbeSetP4KeyInfo,195,1032
1921,sqlite3WhereOkOnePass,111,576
1922,sqlite3MultiWrite,149,568
1923,sqlite3WhereUsesDeferredSeek,72,544
1924,sqlite3ExprCodeGetColumnOfTable,1070,1896
1925,sqlite3IndexAffinityStr,186,960
1926,sqlite3OpenTableAndIndices,1465,2096
1927,sqlite3VdbeJumpHereOrPopInst,210,928
1928,sqlite3VtabMakeWritable,627,1256
1929,sqlite3GenerateRowDelete,2597,3512
1930,sqlite3AutoincrementEnd,127,896
1931,sqlite3CodeChangeCount,191,1152
1932,sqlite3AuthContextPop,139,576
1933,sqlite3DeleteReturning,218,1136
1934,sqlite3ExprReferencesUpdatedColumn,324,1088
1935,indexWhereClauseMightChange,200,976
1936,indexColumnIsBeingUpdated,397,1064
1937,updateVirtualTable,4192,5656
1938,sqlite3VdbeAppendP4,300,1024
1939,updateFromSelect,2013,2968
1940,sqlite3FkOldmask,1152,1528
1941,sqlite3TriggerColmask,765,1488
1942,sqlite3TableColumnToStorage,581,744
1943,sqlite3ComputeGeneratedColumns,2136,2232
1944,sqlite3CodeRowTrigger,736,1480
1945,sqlite3GenerateConstraintChecks,17496,16056
1946,sqlite3FkCheck,4694,4880
1947,sqlite3GenerateRowIndexDelete,891,1696
1948,sqlite3CompleteInsertion,1648,2144
1949,sqlite3FkActions,512,1384
1950,sqlite3ExprVectorSize,339,648
1951,sqlite3ExprForVectorField,646,1304
1952,xferOptimization,9222,8664
1953,autoIncBegin,1262,1576
1954,readsTable,888,1528
1955,sqlite3ResolveExprListNames,966,1536
1956,sqlite3UpsertAnalyzeTarget,3087,2984
1957,sqlite3ExprCodeFactorable,211,1096
1958,sqlite3ExprCodeTarget,15921,19104
1959,autoIncStep,166,936
1960,sqlite3VdbeHasSubProgram,80,552
1961,sqlite3VListAdd,909,1440
1962,sqlite3ExprOrderByAggregateError,108,912
1963,sqlite3ExprDeferredDelete,135,928
1964,exprIsConst,187,1000
1965,exprSetHeight,567,1216
1966,destroyRootPage,415,1496
1967,sqlite3VdbeRunOnlyOnce,91,896
1968,sqlite3VdbeSetNumCols,495,1304
1969,sqlite3VdbeSetColName,367,1104
1970,returnSingleText,174,1016
1971,setPragmaResultColumnNames,478,1288
1972,returnSingleInt,147,1248
1973,sqlite3BtreeSecureDelete,392,1088
1974,getLockingMode,284,1024
1975,sqlite3PagerLockingMode,198,592
1976,sqlite3PagerJournalSizeLimit,134,584
1977,getAutoVacuum,464,1168
1978,setAllPagerFlags,416,1112
1979,changeTempStorage,274,1096
1980,invalidateTempStorage,384,1208
1981,sqlite3VdbeMultiLoad,602,1384
1982,sqlite3PreferredTableName,272,1120
1983,pragmaFunclistLine,713,1408
1984,actionName,179,800
1985,sqlite3TouchRegister,116,560
1986,sqlite3OpenTable,545,1440
1987,sqlite3VdbeLoadString,128,960
1988,sqlite3FkLocateIndex,2762,2536
1989,sqlite3RegisterLikeFunctions,448,1392
1990,integrityCheckResultRow,195,1160
1991,sqlite3VdbeTypeofColumn,254,976
1992,sqlite3ExprCodeLoadIndexColumn,425,1152
1993,sqlite3ColumnDefault,597,1488
1994,sqlite3ExprIfTrue,2526,3880
1995,sqlite3GenerateIndexKey,1557,2048
1996,sqlite3ResolvePartIdxLabel,112,912
1997,sqlite3VdbeChangeP3,114,960
1998,sqlite3VdbeReusable,254,640
1999,sqlite3VdbeGetOp,190,608
2000,sqlite3FixTriggerStep,665,1760
2001,sqlite3FixExpr,106,920
2002,sqlite3ReadOnlyShadowTables,311,632
2003,triggerStepAllocate,575,1528
2004,sqlite3SrcListDup,1858,2424
2005,triggerSpanDup,407,1072
2006,sqlite3DropTriggerPtr,769,1752
2007,codeAttach,1295,2232
2008,reindexDatabases,383,1272
2009,reindexTable,414,1336
2010,analyzeDatabase,512,1496
2011,sqlite3FindDb,166,1112
2012,analyzeTable,481,1408
2013,sqlite3IsShadowTableOf,688,1368
2014,isAlterableTable,322,1184
2015,renameReloadSchema,324,1184
2016,renameTestSchema,310,1224
2017,sqlite3ErrorIfNotEmpty,150,968
2018,isRealTable,425,1112
2019,sqlite3ColumnIndex,406,1264
2020,renameFixQuotes,174,1056
2021,addArgumentToVtab,310,1072
2022,sqlite3MarkAllShadowTablesOf,830,1512
2023,sqlite3WithDeleteGeneric,90,896
2024,sqlite3CteDelete,115,992
2025,windowFind,296,1128
2026,sqlite3WindowOffsetExpr,302,1208
2027,sqlite3VdbeChangeP2,114,960
2028,sqlite3ExprSkipCollateAndLikely,334,616
2029,lockTable,922,1456
2030,sqlite3KeyInfoAlloc,519,1280
2031,sqlite3IndexedExprLookup,1359,2072
2032,sqlite3TableColumnAffinity,254,624
2033,sqlite3ExprCodeGeneratedColumn,571,1480
2034,exprPartidxExprLookup,684,1576
2035,sqlite3ExprCodeGetColumn,461,1208
2036,codeInteger,832,1592
2037,sqlite3ExprTruthValue,155,936
2038,codeReal,296,1400
2039,sqlite3ExprIsVector,109,904
2040,codeVectorCompare,2234,3392
2041,sqlite3ExprCodeTemp,520,1456
2042,codeCompare,474,1480
2043,sqlite3ExprIsConstantNotJoin,101,920
2044,sqlite3ExprCodeRunJustOnce,1367,2040
2045,exprCodeInlineFunction,1559,2944
2046,sqlite3ExprFunctionUsable,261,976
2047,sqlite3VtabOverloadFunction,1243,1776
2048,sqlite3VdbeAddFunctionCall,622,1640
2049,sqlite3SubselectError,164,968
2050,sqlite3CodeSubselect,1981,2976
2051,sqlite3ExprCodeIN,4941,6384
2052,exprCodeBetween,1085,1936
2053,exprCodeVector,573,1392
2054,exprToRegister,243,1008
2055,setDoNotMergeFlagOnCopy,169,984
2056,sqlite3HaltConstraint,311,1304
2057,sqlite3ExprCompare,4011,2736
2058,sqlite3ExprAffinity,998,2736
2059,sqlite3ExprCodeCopy,257,1144
2060,sqlite3VdbeGetLastOp,106,912
2061,sqlite3VdbeAddOp4Dup8,296,1240
2062,exprCodeSubselect,185,960
2063,exprVectorRegister,620,1272
2064,binaryCompareP5,208,1056
2065,sqlite3ExprImpliesExpr,498,1400
2066,sqlite3ExprCheckIN,456,1168
2067,exprINAffinity,691,1528
2068,sqlite3FindInIndex,5344,5248
2069,sqlite3ExprCanBeNull,902,776
2070,sqlite3VectorFieldSubexpr,386,1032
2071,resizeResolveLabel,486,1232
2072,exprDup,2769,2968
2073,sqlite3ExprSimplifiedAndOr,749,1208
2074,exprCompareVariable,581,1544
2075,sqlite3WindowCompare,1009,1672
2076,sqlite3VdbeSetVarmask,187,584
2077,sqlite3VdbeGetBoundValue,445,1224
2078,sqlite3VdbeParser,49,544
2079,sqlite3CompareAffinity,551,1048
2080,exprNodeIsConstant,1313,1376
2081,sqlite3SelectWalkFail,64,568
2082,sqlite3WalkExpr,161,920
2083,exprNodeIsConstantFunction,606,1312
2084,sqlite3WalkExprNN,693,1448
2085,sqlite3WalkExprList,335,1112
2086,sqlite3WalkSelect,543,1376
2087,walkWindowList,539,1504
2088,sqlite3WalkSelectExpr,759,1568
2089,sqlite3WalkSelectFrom,524,1216
2090,sqlite3WalkWinDefnDummyCallback,40,536
2091,sqlite3SelectPopWith,294,1032
2092,findRightmost,120,560
2093,exprImpliesNotNull,1237,5016
2094,impliesNotNullRow,1275,2224
2095,bothImplyNotNullRow,246,1072
2096,sqlite3ExprDeleteGeneric,136,896
2097,sqlite3VectorErrorMsg,188,976
2098,isCandidateForInOpt,915,864
2099,sqlite3SetHasNullFlag,257,1280
2100,sqlite3InRhsIsConstant,169,1016
2101,sqlite3CodeRhsOfIN,3230,4744
2102,sqlite3CodeVerifySchemaAtToplevel,250,944
2103,sqlite3WithDup,874,1504
2104,sqlite3WindowListDup,326,1120
2105,gatherSelectWindows,148,1136
2106,sqlite3IdListDup,644,1352
2107,sqlite3WindowDup,907,2088
2108,gatherSelectWindowsCallback,236,976
2109,gatherSelectWindowsSelectCallback,106,560
2110,sqlite3WindowLink,516,1216
2111,sqlite3ProgressCheck,496,1184
2112,dupedExprSize,293,1096
2113,dupedExprStructSize,278,624
2114,exprStructSize,152,608
2115,dupedExprNodeSize,295,1072
2116,sqliteAuthBadReturnCode,109,928
2117,resizeIndexObject,749,1568
2118,hasColumn,242,640
2119,sqlite3ColumnsFromExprList,3611,3448
2120,sqlite3SubqueryColumnTypes,3684,3224
2121,sqlite3TableAffinityStr,692,1224
2122,identLength,282,592
2123,identPut,1190,1424
2124,resolveExprStep,10140,10816
2125,resolveSelectStep,4682,3984
2126,notValidImpl,407,1200
2127,lookupName,13252,9864
2128,exprProbability,407,1536
2129,sqlite3WindowUpdate,2015,2624
2130,sqlite3ReferencesSrcList,751,1472
2131,sqlite3ResolveSelectNames,176,968
2132,resolveOrderGroupBy,1201,2128
2133,resolveCompoundOrderBy,2890,2896
2134,sqlite3MatchEName,1490,1656
2135,sqlite3IdListIndex,278,1096
2136,extendFJMatch,340,1208
2137,isValidSchemaTableName,556,1448
2138,sqlite3SrcItemColumnUsed,216,600
2139,resolveAlias,1611,1928
2140,areDoubleQuotedStringsEnabled,444,1048
2141,sqlite3ExprColUsed,480,696
2142,sqlite3AuthRead,995,1368
2143,exprRefToSrcList,906,864
2144,selectRefEnter,685,1272
2145,selectRefLeave,195,616
2146,incrAggFunctionDepth,247,960
2147,sqlite3ExprAddCollateString,157,1032
2148,sqlite3AuthReadCol,744,1640
2149,incrAggDepth,165,584
2150,sqlite3SelectExpand,297,1144
2151,sqlite3SelectAddTypeInfo,159,944
2152,resolveAsName,459,1176
2153,sqlite3ExprIsInteger,439,1192
2154,resolveOutOfRangeError,188,1120
2155,windowRemoveExprFromSelect,254,968
2156,sqlite3ResolveOrderGroupBy,878,1464
2157,resolveOrderByTermToExprList,675,1392
2158,sqlite3ExprWalkNoop,46,544
2159,convertCompoundSelectToSubquery,1667,1856
2160,selectExpander,12126,8896
2161,sqlite3SelectWalkNoop,46,544
2162,selectAddSubqueryTypeInfo,505,1248
2163,sqlite3SrcListAssignCursors,452,1160
2164,sqlite3ExpandSubquery,686,1432
2165,resolveFromTermToCte,4333,3672
2166,cannotBeFunction,219,984
2167,sqlite3IndexedByLookup,459,1240
2168,sqlite3ProcessJoin,3947,4400
2169,sqlite3RowidAlias,581,1216
2170,inAnyUsingClause,405,1096
2171,searchWith,472,1208
2172,viewGetColumnNames,1972,2488
2173,tableAndColumnIndex,660,1392
2174,sqlite3CreateColumnExpr,835,1304
2175,sqlite3SetJoinExpr,544,1280
2176,sqlite3VtabCallConnect,600,1552
2177,sqlite3ExprDataType,980,3640
2178,columnTypeImpl,1434,1752
2179,resolveRemoveWindowsCb,145,944
2180,renameUnmapExprCb,200,1056
2181,renameUnmapSelectCb,1126,1624
2182,unmapColumnIdlistNames,236,1040
2183,renameWalkWith,927,1752
2184,fixExprCb,454,1072
2185,fixSelectCb,1342,2000
2186,sqlite3UniqueConstraint,852,1752
2187,sqlite3ExprIfFalseDup,240,1168
2188,sqlite3VdbeDeletePriorOpcode,320,992
2189,sqlite3FkReferences,113,912
2190,sqlite3TriggerList,712,1392
2191,destroyTable,535,1288
2192,sqliteViewResetAll,510,1200
2193,generateColumnTypes,376,1256
2194,sqlite3AggInfoPersistWalkerInit,185,624
2195,disallowAggregatesInOrderByCb,242,968
2196,exprListAppendList,870,1608
2197,selectWindowRewriteEList,397,1184
2198,sqlite3WindowExtraAggFuncDepth,213,592
2199,sqlite3WalkerDepthIncrease,77,560
2200,sqlite3WalkerDepthDecrease,72,552
2201,compoundHasDifferentAffinities,516,1360
2202,renumberCursors,268,1136
2203,sqlite3DeleteTableGeneric,90,896
2204,findLeftmostExprlist,127,568
2205,substSelect,699,1712
2206,recomputeColumnsUsed,296,1000
2207,multiSelectValues,646,1408
2208,hasAnchor,224,584
2209,generateWithRecursiveQuery,2949,4360
2210,multiSelectOrderBy,7433,8488
2211,sqlite3LogEstAdd,901,696
2212,multiSelectCollSeq,387,1160
2213,sqlite3SelectDeleteGeneric,142,904
2214,sqlite3VdbeExplainParent,176,976
2215,findConstInWhere,685,1472
2216,propagateConstantExprRewrite,607,1320
2217,heightOfSelect,338,1336
2218,sqlite3IsBinary,143,568
2219,sqlite3ExprIsSingleTableConstraint,827,1272
2220,substExpr,2804,2880
2221,pushDownWindowCheck,125,952
2222,sqlite3ExprNNCollSeq,181,968
2223,whereLoopInit,119,592
2224,sqlite3WhereClauseInit,183,640
2225,sqlite3WhereSplit,397,1248
2226,createMask,122,568
2227,sqlite3WhereTabFuncArgs,1320,1992
2228,sqlite3WhereExprAnalyze,207,1032
2229,sqlite3WhereAddLimit,1572,1608
2230,exprIsDeterministic,218,1008
2231,isDistinctRedundant,1368,1792
2232,whereShortCut,2769,2304
2233,whereLoopAddAll,1669,2352
2234,wherePathSolver,10018,5672
2235,whereInterstageHeuristic,582,832
2236,whereReverseScanOrder,457,728
2237,whereOmitNoopJoin,2178,1864
2238,whereCheckIfBloomFilterIsUseful,761,904
2239,whereAddIndexedExpr,1371,1936
2240,wherePartIdxExpr,1660,1976
2241,sqlite3WhereMalloc,282,1064
2242,constructAutomaticIndex,6482,6264
2243,sqlite3ConstructBloomFilter,2727,3856
2244,sqlite3WhereExplainOneScan,2475,2632
2245,sqlite3WhereCodeOneLoopStart,30791,25592
2246,whereInfoFree,385,1288
2247,windowExprGtZero,331,1152
2248,windowCacheFrame,425,704
2249,windowInitAccum,816,1800
2250,windowCheckValue,734,2088
2251,windowAggFinal,890,2016
2252,windowReturnOneRow,2267,3464
2253,windowIfNewPeer,493,1680
2254,windowCodeOp,3192,4192
2255,windowCodeRangeTest,1716,3056
2256,sqlite3VdbeChangeP1,114,960
2257,codeOffset,165,936
2258,innerLoopLoadRow,156,952
2259,codeDistinct,1100,2320
2260,pushOntoSorter,3049,4168
2261,sqlite3WhereRightJoinLoop,3434,3976
2262,translateColumnToCopy,706,1376
2263,sqlite3StorageColumnToTable,310,672
2264,havingToWhereExprCb,1350,1808
2265,analyzeAggregate,3790,3776
2266,aggregateIdxEprRefToColCallback,656,760
2267,agginfoPersistExprCb,940,1504
2268,selectWindowRewriteExprCb,2402,2224
2269,selectWindowRewriteSelectCb,260,1048
2270,srclistRenumberCursors,706,1400
2271,renumberCursorsCb,300,1064
2272,substExprList,329,1088
2273,recomputeColumnsUsedExpr,400,1024
2274,renumberCursorDoMapping,286,600
2275,multiSelectOrderByKeyInfo,915,1704
2276,generateOutputSubroutine,1865,4096
2277,constInsert,1019,1576
2278,propagateConstantExprRewriteOne,1151,1520
2279,heightOfExpr,175,568
2280,heightOfExprList,275,1048
2281,sqlite3ExprIsTableConstant,230,1032
2282,sqlite3ExprIsConstantOrGroupBy,194,1008
2283,exprSelectWalkTableConstant,131,600
2284,exprNodeIsConstantOrGroupBy,505,1432
