workload,label,budget,code_size,e2e,exec,waiting,compilation,interpret,jit,async,specialize,static
mp4s-concat,sweep,473210.0,473208,3275119405,3077000000,198119405,396238810,27336,0,95,0,59
mp4s-concat,sweep,1048576.0,1048568,1918587634,1878000000,40587634,81175269,27295,0,26,0,169
mp4s-concat,sweep,1093270.0,1093264,1853536309,1840000000,13536309,27072618,27287,0,12,0,191
mp4s-concat,sweep,2525809.0,2524416,1567000000,1567000000,0,0,26614,0,0,0,876
mp4s-concat,sweep,5835440.0,5801648,1567000000,1567000000,0,0,25888,0,0,0,1602
mp4s-concat,interpret,,0,261916000000,261916000000,0,0,27490,0,0,0,0
mp4s-concat,jit,,2917720,20117970429,1584000000,18533970429,18533970429,0,27490,0,0,0
mp4s-concat,static,,58056280,1584000000,1584000000,0,0,0,0,0,0,27490
mp4s-concat,unbounded min-E2E,,5801648,1567000000,1567000000,0,0,25888,0,0,0,1602
mp4-stream-copy,sweep,0.0,0,16303000000,16303000000,0,0,27490,0,0,0,0
mp4-stream-copy,sweep,558.0,528,16302883434,16302000000,883434,1766868,27489,0,1,0,0
mp4-stream-copy,sweep,1289.0,1072,15477506248,15473000000,4506248,9012496,27489,0,1,0,0
mp4-stream-copy,sweep,2978.0,2672,13784340090,13771000000,13340090,26680180,27488,0,2,0,0
mp4-stream-copy,sweep,4096.0,3656,12590230997,12566000000,24230997,48461995,27488,0,2,0,0
mp4-stream-copy,sweep,6880.0,6720,9728858966,9687000000,41858966,83717933,27486,0,4,0,0
mp4-stream-copy,sweep,15895.0,15800,2809710160,2721000000,88710160,177420320,27479,0,11,0,0
mp4-stream-copy,sweep,16384.0,16360,2808575904,2721000000,87575904,175151809,27479,0,10,0,1
mp4-stream-copy,sweep,36722.0,36608,1276621112,1130000000,146621112,293242224,27461,0,29,0,0
mp4-stream-copy,sweep,65536.0,65136,900492334,644000000,256492334,512984668,27453,0,36,0,1
mp4-stream-copy,sweep,84837.0,84832,779770902,632000000,147770902,295541804,27451,0,32,0,7
mp4-stream-copy,sweep,195994.0,195992,479614013,473000000,6614013,13228026,27432,0,5,0,53
mp4-stream-copy,sweep,262144.0,262128,411511956,370000000,41511956,83023912,27437,0,20,0,33
mp4-stream-copy,sweep,452794.0,452504,218964466,218000000,964466,1928932,27375,0,1,0,114
mp4-stream-copy,sweep,1046066.0,1045184,114000000,114000000,0,0,27317,0,0,0,173
mp4-stream-copy,sweep,1048576.0,1048400,114000000,114000000,0,0,27314,0,0,0,176
mp4-stream-copy,sweep,2416670.0,2415040,114000000,114000000,0,0,26535,0,0,0,955
mp4-stream-copy,sweep,5583104.0,5567088,114000000,114000000,0,0,25969,0,0,0,1521
mp4-stream-copy,interpret,,0,16303000000,16303000000,0,0,27490,0,0,0,0
mp4-stream-copy,jit,,2791552,18009173769,123000000,17886173769,17886173769,0,27490,0,0,0
mp4-stream-copy,static,,57930112,123000000,123000000,0,0,0,0,0,0,27490
mp4-stream-copy,unbounded min-E2E,,5567088,114000000,114000000,0,0,25969,0,0,0,1521
mp4-to-pngs,sweep,0.0,0,356068000000,356068000000,0,0,27490,0,0,0,0
mp4-to-pngs,sweep,669.0,568,319737064597,319736000000,1064597,2129195,27489,0,1,0,0
mp4-to-pngs,sweep,1546.0,1168,298564625906,298562000000,2625906,5251813,27488,0,2,0,0
mp4-to-pngs,sweep,3571.0,3080,254291832346,254281000000,10832346,21664692,27486,0,4,0,0
mp4-to-pngs,sweep,4096.0,3640,246101952185,246090000000,11952185,23904371,27485,0,5,0,0
mp4-to-pngs,sweep,8250.0,8144,191454303328,191419000000,35303328,70606657,27482,0,8,0,0
